GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
ENSG00000197889,10,15001438,15030049,82,2,65967,2.8573,0.0021363
ENSG00000152463,10,15074226,15115851,144,21,65967,-0.61568,0.73095
ENSG00000176244,10,15119522,15130775,56,12,65967,0.22979,0.40913
ENSG00000176236,10,15137384,15139318,5,2,65967,0.86011,0.19486
ENSG00000152464,10,15139179,15181817,119,13,65967,1.7677,0.038559
ENSG00000152465,10,15144583,15210692,173,20,65967,1.9329,0.026622
ENSG00000148468,10,15253642,15413061,433,34,65967,1.4495,0.073599
ENSG00000077943,10,15555948,15762124,479,33,65967,-0.16487,0.56548
ENSG00000148481,10,15820169,15902519,57,5,65967,-0.077126,0.53074
ENSG00000165983,10,16478942,16555736,224,16,65967,1.6263,0.051945
ENSG00000165985,10,16555742,16564004,28,6,65967,0.74896,0.22694
ENSG00000148484,10,16632610,16859527,584,48,65967,0.87866,0.18979
ENSG00000107611,10,16865963,17171830,995,64,65967,0.010166,0.49594
ENSG00000107614,10,17184253,17244053,184,7,65967,0.187,0.42583
ENSG00000026025,10,17270258,17279592,7,2,65967,-0.017541,0.507
ENSG00000148488,10,17360382,17496329,499,26,65967,3.0786,0.00104
ENSG00000165996,10,17631958,17659376,85,14,65967,0.17001,0.4325
ENSG00000136738,10,17686124,17757913,283,15,65967,0.55364,0.28991
ENSG00000148482,10,18240768,18332221,333,35,65967,-1.0919,0.86256
ENSG00000165995,10,18429606,18830798,1288,93,65967,6.1548,3.7598e-10
ENSG00000241058,10,18834490,18940551,312,14,65967,3.9288,4.2691e-05
ENSG00000271786,10,18931405,18944123,35,5,65967,2.7564,0.0029217
ENSG00000165997,10,18948334,18970568,56,10,65967,3.8682,5.4815e-05
ENSG00000204740,10,19492779,20079330,1722,64,65967,0.89115,0.18642
ENSG00000120594,10,20105168,20578785,1719,76,65967,0.99062,0.16094
ENSG00000078114,10,21068902,21463116,762,40,65967,0.15549,0.43822
ENSG00000204683,10,21414692,21435488,19,4,65967,1.1089,0.13375
ENSG00000204682,10,21781587,21786191,4,1,65967,0.75151,0.22617
ENSG00000180592,10,21802407,21814611,3,1,65967,0.63364,0.26316
ENSG00000078403,10,21823094,22032559,86,7,65967,0.24383,0.40368
ENSG00000136770,10,22045466,22292698,127,6,65967,-0.79503,0.7867
ENSG00000223601,10,22497743,22498950,2,1,65967,-0.7544,0.77469
ENSG00000077327,10,22634399,22743153,55,6,65967,-0.53969,0.7053
ENSG00000150867,10,22823778,23003484,396,19,65967,-0.2969,0.61673
ENSG00000165309,10,23216953,23326518,228,21,65967,0.98348,0.16269
ENSG00000148450,10,23384435,23410942,52,7,65967,-0.13604,0.5541
ENSG00000168267,10,23481256,23483181,3,1,65967,-0.034965,0.51395
ENSG00000204566,10,23492745,23528745,36,6,65967,-0.4869,0.68684
ENSG00000179133,10,23556124,23633774,121,11,65967,0.60597,0.27227
ENSG00000120549,10,23983675,24836772,1813,104,65967,-0.38165,0.64864
ENSG00000107863,10,24872538,25012597,119,8,65967,0.76664,0.22165
ENSG00000099256,10,25137536,25241533,253,20,65967,2.5061,0.006104
ENSG00000151023,10,25270908,25305089,26,5,65967,0.89078,0.18652
ENSG00000185875,10,25305587,25315593,18,2,65967,0.66135,0.25419
ENSG00000151025,10,25463991,25891155,1330,44,65967,3.2201,0.0006407
ENSG00000095777,10,26223196,26501456,1104,19,65967,-0.78116,0.78265
ENSG00000136750,10,26505236,26593487,166,8,65967,-1.9655,0.97532
ENSG00000077420,10,26727132,26856732,319,31,65967,0.80899,0.20926
ENSG00000148459,10,26986588,27035727,128,14,65967,0.17287,0.43138
ENSG00000136754,10,27035522,27150016,310,15,65967,1.2959,0.097512
ENSG00000107890,10,27280843,27389421,321,16,65967,0.72225,0.23507
ENSG00000136758,10,27399383,27444195,144,11,65967,0.65365,0.25667
ENSG00000120539,10,27443753,27475853,104,9,65967,1.9476,0.025734
ENSG00000107897,10,27484146,27531059,271,11,65967,1.1883,0.11736
ENSG00000182077,10,27687116,27703297,86,8,65967,-0.013127,0.50524
ENSG00000099246,10,27793197,27831143,34,5,65967,-0.23658,0.59351
ENSG00000150051,10,27961804,28034989,127,11,65967,3.1748,0.00074972
ENSG00000169126,10,28064115,28287977,434,20,65967,2.5231,0.0058155
ENSG00000150054,10,28339922,28623415,912,35,65967,1.0442,0.1482
ENSG00000095787,10,28821422,28912041,131,10,65967,2.4852,0.0064736
ENSG00000095739,10,28966271,28971868,6,2,65967,1.754,0.039716
ENSG00000204365,10,29135337,29170827,99,6,65967,-1.1566,0.87628
ENSG00000120563,10,29577990,29607257,139,15,65967,0.36769,0.35655
ENSG00000197321,10,29746267,30025710,968,75,65967,1.4458,0.074117
ENSG00000165757,10,30301729,30404423,154,20,65967,0.22168,0.41228
ENSG00000107951,10,30598730,30663377,139,10,65967,0.21378,0.41536
ENSG00000107968,10,30722866,30750762,37,4,65967,-0.070059,0.52793
ENSG00000151033,10,30900718,30918691,75,10,65967,-1.6738,0.95292
ENSG00000183621,10,31109136,31320866,540,20,65967,0.052962,0.47888
ENSG00000148516,10,31607424,31818742,137,4,65967,1.5305,0.062942
ENSG00000165322,10,32094365,32217742,178,12,65967,3.3195,0.00045084
ENSG00000170759,10,32297938,32345359,78,8,65967,3.0489,0.0011483
ENSG00000120616,10,32556679,32667726,199,11,65967,-0.28864,0.61357
ENSG00000216937,10,32735068,32863492,365,19,65967,1.1184,0.1317
ENSG00000150076,10,32832297,33171802,955,28,65967,1.4232,0.077337
ENSG00000150093,10,33189247,33294720,235,26,65967,1.6476,0.049715
ENSG00000099250,10,33466420,33625190,479,49,65967,2.3093,0.010464
ENSG00000148498,10,34398488,35104253,1261,44,65967,0.086205,0.46565
ENSG00000108094,10,35297479,35379570,151,6,65967,0.41783,0.33804
ENSG00000095794,10,35415719,35501886,151,5,65967,0.49193,0.31138
ENSG00000108100,10,35535953,35860852,322,11,65967,-0.85617,0.80405
ENSG00000177291,10,35894338,35897863,8,2,65967,0.27587,0.39133
ENSG00000229644,10,36810649,36813162,4,1,65967,0.0055344,0.49779
ENSG00000148513,10,37414785,37673039,369,18,65967,-0.92893,0.82354
ENSG00000256892,10,37890366,37891859,6,1,65967,0.7216,0.23527
ENSG00000198105,10,38091751,38147034,149,7,65967,-0.6666,0.74749
ENSG00000175395,10,38238500,38265561,56,6,65967,-0.55085,0.70913
ENSG00000189180,10,38299578,38354016,118,9,65967,-0.6215,0.73286
ENSG00000075407,10,38383264,38414472,101,6,65967,0.30131,0.38159
ENSG00000225119,10,38717074,38736820,16,3,65967,-0.25398,0.60024
ENSG00000196693,10,43084555,43133992,84,7,65967,0.76025,0.22355
ENSG00000165733,10,43278249,43330385,138,13,65967,1.1059,0.13439
ENSG00000165731,10,43572475,43625799,175,17,65967,-0.25697,0.6014
ENSG00000169826,10,43633934,43680756,98,11,65967,0.8165,0.20711
ENSG00000198915,10,43689983,43762367,193,18,65967,-0.12228,0.54866
ENSG00000150201,10,43867090,43871783,8,3,65967,-0.42257,0.66369
ENSG00000169813,10,43881065,43904614,62,9,65967,-0.43682,0.66888
ENSG00000243660,10,43932282,43991517,153,15,65967,0.16681,0.43376
ENSG00000196793,10,44051792,44070066,32,2,65967,1.0124,0.15568
ENSG00000198298,10,44101855,44113351,38,6,65967,0.34514,0.365
ENSG00000169740,10,44139307,44144304,11,2,65967,-0.25804,0.60181
ENSG00000107562,10,44793038,44881941,304,29,65967,1.26,0.10384
ENSG00000269515,10,44873687,44878739,22,6,65967,1.745,0.040495
ENSG00000187783,10,45406648,45432450,65,8,65967,0.30098,0.38172
ENSG00000107551,10,45454855,45491339,72,11,65967,-1.5439,0.93869
ENSG00000165507,10,45466429,45474258,20,3,65967,-1.412,0.92102
ENSG00000165511,10,45493146,45496336,4,2,65967,-0.44848,0.6731
ENSG00000165512,10,45495923,45500774,14,4,65967,-0.80117,0.78848
ENSG00000256574,10,45798102,45811056,35,2,65967,-0.92757,0.82318
ENSG00000012779,10,45869661,45941561,167,16,65967,0.17633,0.43002
ENSG00000165406,10,45950035,46090354,373,7,65967,-0.87711,0.80979
ENSG00000172671,10,46111043,46168228,139,5,65967,-0.91777,0.82063
ENSG00000172661,10,46222648,46288409,2,1,65967,-2.1532,0.98435
ENSG00000165388,10,48355024,48373866,28,7,65967,-0.74093,0.77063
ENSG00000107618,10,48381487,48390991,8,3,65967,-0.85243,0.80301
ENSG00000128802,10,48413092,48416853,5,2,65967,-1.4414,0.92526
ENSG00000107623,10,48425815,48438976,31,8,65967,-0.99727,0.84068
ENSG00000170324,10,49364601,49482941,133,10,65967,-0.20465,0.58108
ENSG00000107643,10,49514698,49647403,224,18,65967,0.37569,0.35357
ENSG00000128805,10,49654077,49864310,622,46,65967,-1.7081,0.95619
ENSG00000128815,10,49892921,50191001,775,53,65967,1.8913,0.029291
ENSG00000165383,10,50117528,50143242,104,14,65967,1.8808,0.030001
ENSG00000165633,10,50222290,50323554,302,14,65967,1.1734,0.12032
ENSG00000172538,10,50339199,50342053,14,3,65967,0.22497,0.411
ENSG00000204161,10,50362773,50396630,102,17,65967,1.1516,0.12475
ENSG00000177354,10,50507187,50535537,77,12,65967,-1.1084,0.86617
ENSG00000165606,10,50572237,50603497,47,4,65967,0.73998,0.22966
ENSG00000225830,10,50663414,50747584,149,17,65967,0.29675,0.38333
ENSG00000243251,10,50723151,50747086,60,11,65967,0.24977,0.40138
ENSG00000258838,10,50723247,50747584,61,11,65967,0.2273,0.41009
ENSG00000070748,10,50817141,50901925,167,24,65967,1.2292,0.10949
ENSG00000187714,10,50818347,50820765,2,1,65967,0.47923,0.31589
ENSG00000178645,10,50887697,50918307,90,8,65967,0.2496,0.40145
ENSG00000197444,10,50942689,50970425,72,9,65967,-0.66962,0.74845
ENSG00000227345,10,51026325,51130715,73,5,65967,0.07083,0.47177
ENSG00000138294,10,51549498,51562517,7,2,65967,-0.50164,0.69204
ENSG00000138293,10,51565108,51590734,16,3,65967,-0.44386,0.67143
ENSG00000138297,10,51592080,51623365,4,2,65967,-0.42323,0.66394
ENSG00000188611,10,51942538,52008370,44,5,65967,0.70116,0.2416
ENSG00000198964,10,52065360,52384923,676,29,65967,0.70169,0.24144
ENSG00000269165,10,52094298,52095876,4,2,65967,-0.22128,0.58756
ENSG00000269700,10,52152766,52154321,4,2,65967,0.48903,0.31241
ENSG00000204147,10,52499078,52576255,136,9,65967,-0.31554,0.62383
ENSG00000148584,10,52559169,52645435,90,13,65967,-1.3468,0.91098
ENSG00000185532,10,52750945,54058110,3440,176,65967,2.4374,0.0073962
ENSG00000177613,10,53455247,53459355,10,2,65967,1.2635,0.10321
ENSG00000107984,10,54074056,54077802,6,2,65967,-0.18285,0.57254
ENSG00000165471,10,54525140,54531460,22,5,65967,-0.98944,0.83878
ENSG00000150275,10,55562531,57387702,5003,156,65967,2.5318,0.0056738
ENSG00000249860,10,57358750,57360488,4,2,65967,0.81714,0.20692
ENSG00000122952,10,58116989,58121036,5,2,65967,1.5786,0.057215
ENSG00000151151,10,59951278,60027694,246,5,65967,-0.83268,0.79749
ENSG00000122873,10,60028818,60049346,49,4,65967,-0.49605,0.69007
ENSG00000072401,10,60094735,60130513,41,10,65967,-0.89797,0.8154
ENSG00000108064,10,60144782,60158981,32,6,65967,1.2163,0.11194
ENSG00000122870,10,60272900,60591195,496,17,65967,0.88559,0.18792
ENSG00000165443,10,60936350,61007534,65,3,65967,-1.1837,0.88173
ENSG00000148541,10,61005890,61122939,206,20,65967,0.3435,0.36561
ENSG00000165449,10,61410523,61495760,165,25,65967,0.27028,0.39347
ENSG00000108091,10,61548521,61666414,353,18,65967,1.7295,0.041861
ENSG00000235931,10,61715188,61720671,13,2,65967,1.7545,0.039673
ENSG00000151150,10,61786056,62493248,1794,67,65967,4.6309,1.8202e-06
ENSG00000170312,10,62538089,62554610,46,5,65967,-0.0077327,0.50308
ENSG00000072422,10,62629196,62761198,223,21,65967,0.61536,0.26916
ENSG00000196932,10,63166401,63213208,98,14,65967,-0.85746,0.8044
ENSG00000183346,10,63422719,63526524,310,18,65967,-0.54483,0.70707
ENSG00000150347,10,63661059,63856703,358,43,65967,3.5578,0.00018696
ENSG00000182010,10,63942794,64028466,188,11,65967,0.79031,0.21467
ENSG00000138311,10,64133951,64431771,735,54,65967,5.2137,9.2557e-08
ENSG00000181915,10,64564516,64568238,7,2,65967,2.068,0.019319
ENSG00000122877,10,64571756,64679660,301,18,65967,2.0936,0.018147
ENSG00000148572,10,64893050,64914783,33,6,65967,3.2947,0.00049271
ENSG00000171988,10,64926981,65225722,473,18,65967,2.3373,0.009711
ENSG00000165476,10,65281123,65384883,194,15,65967,2.1539,0.015624
ENSG00000183230,10,67672276,69455927,5529,162,65967,1.4594,0.072223
ENSG00000198739,10,68685764,68859588,355,27,65967,0.66729,0.25229
ENSG00000108176,10,69556427,69597924,50,8,65967,0.60668,0.27203
ENSG00000096717,10,69644427,69678147,70,7,65967,0.55658,0.28891
ENSG00000148634,10,69681665,69835105,223,17,65967,0.56712,0.28531
ENSG00000138347,10,69865912,69971774,360,20,65967,0.10166,0.45951
ENSG00000179774,10,69990386,69991871,2,1,65967,-0.35922,0.64028
ENSG00000108187,10,70042417,70092806,153,8,65967,-1.5175,0.93543
ENSG00000096746,10,70090931,70102948,19,4,65967,0.19399,0.42309
ENSG00000204130,10,70100864,70167051,103,5,65967,0.3504,0.36302
ENSG00000138346,10,70173821,70231879,175,13,65967,0.32197,0.37374
ENSG00000122912,10,70237756,70287231,160,11,65967,0.50354,0.30729
ENSG00000138336,10,70320413,70454239,350,12,65967,2.0156,0.021921
ENSG00000060339,10,70480769,70552134,101,9,65967,1.3482,0.088804
ENSG00000165730,10,70587298,70655188,151,17,65967,1.5456,0.061103
ENSG00000107625,10,70661034,70706603,109,12,65967,1.0391,0.14937
ENSG00000165732,10,70715884,70744829,43,9,65967,1.5029,0.066433
ENSG00000198954,10,70748487,70776738,76,11,65967,2.3852,0.0085355
ENSG00000122862,10,70847862,70864567,36,5,65967,-1.1108,0.86668
ENSG00000122958,10,70883268,70932617,100,8,65967,-0.74232,0.77105
ENSG00000156502,10,70939988,70968855,58,7,65967,-0.79864,0.78775
ENSG00000156510,10,70980059,71027315,119,20,65967,0.75763,0.22434
ENSG00000156515,10,71029740,71161638,320,39,65967,0.31861,0.37501
ENSG00000075073,10,71163659,71176623,30,3,65967,1.9397,0.02621
ENSG00000099282,10,71211229,71267425,209,14,65967,1.9679,0.024542
ENSG00000122859,10,71331454,71332994,1,1,65967,0.73918,0.2299
ENSG00000171224,10,71390007,71393352,17,3,65967,1.1854,0.11793
ENSG00000235645,10,71444655,71452208,33,6,65967,-0.68593,0.75362
ENSG00000197467,10,71561644,71724031,517,79,65967,1.4386,0.075125
ENSG00000099284,10,71812552,71872036,157,24,65967,-1.0357,0.84983
ENSG00000042286,10,71857979,71892690,69,14,65967,-0.43815,0.66936
ENSG00000156521,10,71897737,71906432,28,5,65967,1.938,0.026314
ENSG00000079332,10,71907045,71930279,65,8,65967,1.8796,0.030081
ENSG00000180817,10,71962586,71993667,98,12,65967,0.93788,0.17415
ENSG00000148734,10,72007085,72043432,105,17,65967,0.43371,0.33225
ENSG00000172731,10,72058729,72142382,270,25,65967,-0.15562,0.56183
ENSG00000148730,10,72164135,72188374,36,6,65967,1.6186,0.052764
ENSG00000156574,10,72192071,72207707,29,5,65967,1.2218,0.11089
ENSG00000197604,10,72194585,72196314,2,1,65967,1.7136,0.043303
ENSG00000107719,10,72238577,72328205,290,26,65967,-0.46821,0.68018
ENSG00000180644,10,72357104,72362531,11,4,65967,-0.80392,0.78928
ENSG00000138316,10,72432559,72522197,392,45,65967,-0.47354,0.68209
ENSG00000166220,10,72530995,72545157,60,16,65967,-1.5522,0.93969
ENSG00000166224,10,72575717,72640930,147,14,65967,0.41927,0.33751
ENSG00000166228,10,72642037,72648541,17,7,65967,-0.12091,0.54812
ENSG00000107731,10,72972327,73062621,220,29,65967,0.46012,0.32272
ENSG00000198246,10,73079015,73123142,134,18,65967,-0.48118,0.6848
ENSG00000107736,10,73156691,73575702,953,111,65967,0.89809,0.18457
ENSG00000214688,10,73471458,73497581,39,8,65967,0.6748,0.2499
ENSG00000107738,10,73507316,73533255,54,11,65967,0.97609,0.16451
ENSG00000197746,10,73576055,73611126,102,14,65967,-0.3841,0.64955
ENSG00000122863,10,73724123,73773322,111,8,65967,0.96531,0.1672
ENSG00000107742,10,73818793,73848790,67,6,65967,1.5469,0.060941
ENSG00000138303,10,73856278,73976892,59,7,65967,1.93,0.026805
ENSG00000166295,10,73975787,73995618,9,2,65967,-0.10738,0.54276
ENSG00000168209,10,74033678,74035794,2,1,65967,-0.59236,0.7232
ENSG00000148719,10,74092588,74114988,51,2,65967,1.304,0.096109
ENSG00000107745,10,74127098,74385899,291,3,65967,-0.65144,0.74262
ENSG00000156026,10,74451889,74647452,98,2,65967,-0.56794,0.71496
ENSG00000138315,10,74653339,74692791,22,2,65967,1.1584,0.12335
ENSG00000138308,10,74694928,74714536,5,1,65967,1.1292,0.12941
ENSG00000122884,10,74766975,74856732,123,2,65967,-1.1901,0.883
ENSG00000166321,10,74870217,74891586,35,1,65967,-0.87236,0.80849
ENSG00000122882,10,74889913,74928813,85,1,65967,-0.79035,0.78534
ENSG00000138286,10,74927924,75004262,134,2,65967,-1.1114,0.8668
ENSG00000213551,10,74943120,75008620,111,2,65967,-1.136,0.87203
ENSG00000182180,10,75006510,75012451,14,1,65967,-1.1145,0.86746
ENSG00000156042,10,75013517,75118617,238,1,65967,-0.85531,0.80381
ENSG00000138279,10,75134859,75173834,49,1,65967,-1.1028,0.86494
ENSG00000166343,10,75183339,75193319,3,1,65967,-1.3681,0.91436
ENSG00000107758,10,75196186,75255782,23,1,65967,-1.4261,0.92308
ENSG00000166348,10,75257296,75385711,139,3,65967,-0.94229,0.82698
ENSG00000177791,10,75391412,75401515,4,1,65967,-0.64412,0.74025
ENSG00000166317,10,75404639,75423561,22,2,65967,0.34091,0.36658
ENSG00000172650,10,75434033,75457639,6,2,65967,0.037772,0.48493
ENSG00000176986,10,75504120,75531919,26,3,65967,0.45306,0.32525
ENSG00000196968,10,75532049,75540009,8,2,65967,0.21841,0.41356
ENSG00000214655,10,75545340,75561551,5,2,65967,0.22259,0.41193
ENSG00000272916,10,75556272,75571409,10,2,65967,0.49445,0.3105
ENSG00000166507,10,75561669,75571589,7,2,65967,0.56132,0.28729
ENSG00000148660,10,75572259,75634343,58,5,65967,-0.36125,0.64104
ENSG00000122861,10,75668935,75677255,11,2,65967,0.77331,0.21967
ENSG00000222047,10,75669727,75682535,14,2,65967,0.1644,0.43471
ENSG00000035403,10,75757872,75879918,120,12,65967,-0.0341,0.5136
ENSG00000185009,10,75881524,75910821,43,4,65967,1.498,0.067062
ENSG00000156110,10,75910960,76469061,617,15,65967,0.65588,0.25595
ENSG00000156650,10,76585340,76792380,138,6,65967,-0.43915,0.66972
ENSG00000188716,10,76797594,76818272,28,6,65967,-1.1121,0.86695
ENSG00000079393,10,76854192,76868979,34,6,65967,0.93176,0.17573
ENSG00000156671,10,76859344,76941881,130,12,65967,0.65479,0.2563
ENSG00000165637,10,76969912,76991206,35,7,65967,-1.0081,0.8433
ENSG00000165644,10,76993727,76995788,1,1,65967,-0.30706,0.6206
ENSG00000165655,10,77157588,77161664,1,1,65967,-0.97775,0.8359
ENSG00000148655,10,77360998,78319925,1459,98,65967,1.3717,0.085086
ENSG00000156113,10,78629359,79398353,1631,123,65967,2.3668,0.0089709
ENSG00000151208,10,79550549,79686378,312,11,65967,1.1444,0.12624
ENSG00000204049,10,79626633,79629368,5,2,65967,0.80777,0.20961
ENSG00000148606,10,79734907,79789303,48,5,65967,1.3361,0.09075
ENSG00000138326,10,79793518,79816570,21,2,65967,1.2251,0.11028
ENSG00000108175,10,80828792,81076276,530,61,65967,-0.68846,0.75442
ENSG00000108179,10,81107225,81115093,9,1,65967,-1.0221,0.84664
ENSG00000165424,10,81142081,81205383,153,23,65967,0.016257,0.49351
ENSG00000133661,10,81697496,81742370,226,13,65967,1.5155,0.064829
ENSG00000133678,10,81838402,81852313,42,8,65967,2.1891,0.014293
ENSG00000189129,10,81891438,81905115,64,11,65967,-0.51714,0.69747
ENSG00000122359,10,81910645,81965328,178,16,65967,1.0133,0.15545
ENSG00000204038,10,82009466,82013395,22,4,65967,0.18676,0.42592
ENSG00000151224,10,82031576,82049440,53,10,65967,1.6461,0.049873
ENSG00000170788,10,82095861,82116511,42,8,65967,1.9307,0.026761
ENSG00000133665,10,82104501,82127829,71,8,65967,1.6604,0.048414
ENSG00000122378,10,82167585,82192753,61,10,65967,1.7333,0.041521
ENSG00000108219,10,82213922,82292879,153,21,65967,1.372,0.085038
ENSG00000178217,10,82297658,82406316,383,32,65967,2.1362,0.016333
ENSG00000185737,10,83635070,84746935,2397,127,65967,2.0742,0.01903
ENSG00000165678,10,85899196,85913001,38,8,65967,-0.50246,0.69233
ENSG00000188373,10,85933494,85945050,25,5,65967,1.9423,0.026053
ENSG00000148600,10,85954410,85979377,69,10,65967,1.179,0.11921
ENSG00000204033,10,85980254,85985345,15,3,65967,1.532,0.062757
ENSG00000148602,10,85991349,86001217,34,6,65967,0.728,0.23331
ENSG00000148604,10,86004809,86019716,54,11,65967,-1.0704,0.85777
ENSG00000107771,10,86088342,86278273,466,19,65967,0.23095,0.40868
ENSG00000182771,10,87359312,88126250,1783,104,65967,2.5258,0.0057711
ENSG00000062650,10,88195013,88281572,201,18,65967,2.1539,0.015625
ENSG00000122375,10,88414314,88426605,45,11,65967,2.5743,0.0050223
